title,soldprice,link
Apple iPhone 11 - 64GB - Factory Unlocked - Very Good Condition,"IDR5,357,000.00",https://www.ebay.com/itm/144195214173?epid=17035818063&_trkparms=ispr%3D1&hash=item2192b45b5d:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYknzg5CAyW2U9EmVJK08vBSD%252FCo1JhXtb0RzsZWCVAB3gOWlBfT3azzIfNJAy7dMcbJlVZq4V3OZ59bYbJdFpKDpxM8HSA%252BIWfSvqe31ugsTMRPMW4rbCmlLrB%252FNKQg08BQSaRW11zgA7Kx%252B%252B7%252BQTlirjhRsKSTKF5OI6dnA5BMebCa%252FdY%252BORPO%252FvOK3O2BU2%252BBtsku2ceDcOsiTJYkxPua33rFHbkv6d0p%252BL9Ys%252BYr8MM8HYdNAYwwZaxtafLFb7gok5nNLzyVrRl%252B9UolXuxcpaT%252B0hLE5P%252Fw29yB0cMfjY7EnjqUhek1LTOvKn7hqsa%252Bz6L70NNvFWRs%252FPmcfegsfqvxHkN9KFhvln%252FXqHzOyv1AKirnDA4BMAvQc4BYvX0E%252Fa%252FSS%252F2xXHDC4S7WDAzLNJWvAU0fpTYR02UVQBvvK0dry6Vh1GYXCk36QEFvjhAyTOq5frcPnK5aD6hR5CjwY3Xwkjgk%252Ftbf9dg22DvsRkcIqoad%252BfR0L7nysb9TeFosNtTe0OFOi6oncB0NkpPEkm8lWNpVsLJil6j4PN7Vqe78vKKNFLe%252BZBAOot985DsSmRst7ScyT41wI%252Bla6pDs%252Fh7liK7q%252Ffjh11%252B%252B4CtUCWfvZitaubbhmLWp50srMgzyceOM8MgSZQCXNX8m3yrmptRLNVwiXQkvfFn8cjhAQ8XR8RMXQkpsioq1LLa8CPqfGoCmrfrH%252Ffxj2Gn%252BpePukfTydkz%252BHAWYkBtShnb9Zh%252F3PKrSSZB4Tja5kmeEN9kFva4XzlmV0GFza41FdAp%252B2QCzItanlNeLcACvM8AW9V%7Cclp%3A2334524%7Ctkp%3ABFBMhoaYmt1f
Apple iPhone 11 - 128GB - Factory Unlocked - Good Condition,"IDR5,571,285.71",https://www.ebay.com/itm/144195250952?epid=5036501892&_trkparms=ispr%3D1&hash=item2192b4eb08:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYkpHxCNt9CJIvoCD8hG3pkuIG3zrxAFSPLuKnolAqIw6OwG7GhsJpX4Aldd86Iciq79WSVmLB3wwBT7G1%252FbN8FVBRgCE%252FKwcDjTXMlX%252Br8srRGPS4glprus9BEiOaoAsUpUga%252FMLWTAKTAyFH%252ByOKEAFcrpPq7ZNlMh%252BtirjiWlCVAZLqETEu89opOKKDoKcYjYHX2WnVJhsmH0VPf5gFFxE0Cmm8%252FUZAawcVcyfjqW2IIcApJDBa8BK%252FOIqS9THQ8YV4KbgDxph8Rj3ksUHb7u6j9gN8qy14uFxpNW8rX%252BjVOytdty%252BmFiuWHL5cWCWFb0eDhmCMPJ5PGbtZhS3bZ13G37xE8Z6cNodCJ7ON%252F0UIQwz9q1uyT8IxDs2qJINL1RXZsIA7YFMGh9dZc%252BOLa3peQzPqABZxZ3FMhliFwYWf0c7kgnreZDd2v8YRbMZ1DIE4qlispF43zzaMJRP6c5ya%252B%252F5ZZ32cO3ja4DzdBfum0yBxpRFeHzX6Bv7YJKN3ZAR8C2MRL9PCdG59a41afHjCW4iMUfSPj%252B0l8L2vF33OgpbQpFmabuT5imW9qHqN%252BHYlfpqa5IRI%252Fkt1EbSsdwonvY1F1otMZ9ja80r0ra5lKmHlL5LPkVY6aYLawZN9UmjW%252BNYXsizWfXq6EFBV9owVTvmt%252B%252FFn3l4B219rVlMxXAs2n46QJ%252Bc7lrEedaikQz%252F4EtMTDFRkS8zEpqqTFtbNf4bFr%252FX9kOhEBjQ1qwPq3LS1bxMcoM16jOQ1WsE9ZagWh6gd81k6lpBt%252BImNMYgh0yw6V8aM5x%252B22Vq%252BR%252BmL%7Cclp%3A2334524%7Ctkp%3ABFBMhoaYmt1f
Apple iPhone 11 Pro Max - 64GB - Factory Unlocked - Excellent Condition,"IDR8,428,428.57",https://www.ebay.com/itm/114988279133?epid=25041284608&_trkparms=ispr%3D1&hash=item1ac5d5e55d:g:Uk0AAOSwhi9hO8iy&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLjlnpsA7XsVaUn8t%252FX5x8LgH3tfXh658C9%252FGwLOe7RUrIMp1nu5m46A4CQR7746UbGkFr79jKFeNjzSpt0EBFdATu1Aek5bLGSTD2Tb09qfdv4D96xtAL1TFaqI%252FFoBEsZrjXZCgBW5vtq84RGk7sEAz3UnOD6sr39YyEpzP7UTrcEPVH4W%252FYku2cIGtGyG9YVJbOr2kAwG%252B2P7zgGzooeII1eZP6vZk7juKrHIJC%252B9do4Y9cfOupy3aG04WTjjKpo08pbpo8ZcDW7AlR9Zi59Q3G7HC35f1%252F1UmFs2hFxrSjAeOrs6qYmRQV%252BuFL4M99oJZcbVtj4inBnWnRfC3po5qR6B0GPDWvGIu%252Fbbu4qzxCX1Y4GCzXVF%252FSqhVd1nGiSyIpJf9BrLpfp5yK7tGuaNXc1FUXWump%252FBZ9mj0PypEbNYpohNcexfI8bYOF6I7coRMovrI9Iu%252FqZRQw85JNmKLxcRhN9XAWIaFE8pbG3TlHfTdUfmo71LtqDIOUbvSCPXjna4r9LTHOJMGUsp%252FeTivWwT8LlmDsbhYRiuHnGUbaWWgJ7QyU09j%252FgZ1zKg%252FCHpgjFw%252F8Vtb4X34izHkXoEs%252BHlXM9eUmThUFcpQhvZIbkqbPKS%252Bcf3ddIBVzrP56ocnfTG%252BAxf5StOLuiiNW%252FhL322xly9mJAJ4LvYOTsyO5gD2t7rWM7KvYymFuxezj35nN9gk%252Fs5UroQotBWk%252B74mOkI1HqJZHzK0Z9nx1r0AmsYTcflcHFDxdRFIhFfIQnI7sVMU8BwqyPQUnzYICwB7HpQd%252B6EHp1TPuoXbPv36%7Cclp%3A2334524%7Ctkp%3ABFBMhoaYmt1f
Apple iPhone 8 Plus - 64GB - Factory Unlocked - Very Good Condition,"IDR3,642,714.29",https://www.ebay.com/itm/114980264729?epid=25033738705&_trkparms=ispr%3D1&hash=item1ac55b9b19:g:XcwAAOSw7NthOlZh&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLjYNxtR%252FEc2nNo%252BT2F1wU2GX%252B3sLyiG%252BnfKaRkqDqYQsOsiZcvbjOQstFCNbwS%252FtTBlix8xeSMo2fRfOFEuOVhVNbuKvKpo0YICUwwgpT%252FwhzB60KoP%252BBv5O%252Ff1sEA%252BRaLUD4lU6FqDRnwUW46YrWeak4bCLO4s7%252FCHUR56cInD0vx9gn5s%252FbnGOrNo0SQTPhvOWL1i7xcONKThJia69AGtFjQUeyQ17LZvwby3DZfL2p9nqd07VCFqFNN7mp%252BoLQ%252BPP4FYtahUKnNsv%252BRxlaW8Jb3hR4ygT5kbBU%252B2qYOWq1a4RcAdiz52nqH03lLTWZj4DEgUrGE8%252FHvz7eLr1uLnRtAEHg9wiWvp93RhHgOJz1JTaHD8sNsXzo8YqM0qlaDDX2QBi8dlei99Gygz%252BrkBnmpsGJB8fpTp3g4GaB5soOAC7fWAE2HjQPd9iSjMqAHVAPIAvFafD4mOKcrj8g0CXzPGiURiDlxuPyrKBQxn9dcmF4xbOix8R2Iz1DCGAICKfNup8ZjiAXEY1amaOqYPla%252FShjukVrBXxCO0ESozuj8VR3k6KxfkJ1tbHJRWXtBs2JgZO7L6ZhYjmaZEC8v%252FuYRzrsepPEcu9wYbnNzsmbvtoek5XBPOyemCNBeu0x301I0pWlMFKBv4StIzAU5U23439etkNwbMvk%252BgNt%252FyoKm3lrY4JJytfxSeEWBTa8%252Bcy7tpDU8avpAIcRGYmOZpl%252FcTRlDDbjce0bbXpDOcbPU68253hWX13M83JOhW48p5Jam8tKvv75UJIKq6CKekrIWI86p68%252FtG5mACCJovF%7Cclp%3A2334524%7Ctkp%3ABFBMiIaYmt1f
Apple iPhone XR - 64GB - Factory Unlocked - Excellent Condition,"IDR4,142,714.29",https://www.ebay.com/itm/124894847425?epid=10037511250&_trkparms=ispr%3D1&hash=item1d145021c1:g:I1QAAOSwdRVhO6Lu&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3Gnufn%252FifeTEIIW7kFpNTAq%252FoJ9JdMk4TmQyHRXCXHRZDTOVR7F76zCSOcZnsdJQ7jeJFHO3MwMJaHfi3CqEcAi7jh1oclQmu97gO0Ltz1ANRUiY4p%252FQuqCpzWgnwZ22U0cZVVEO4tBuk6rj5%252Buui1%252FQh7ebrxE4aJ7ZC0FrSITR7X3JYL9jiFBcJdZnvcPNWGlPTujtfcQ0fbLkBT51rjR0iHJsbs9QdZ33p5LGvYyZIr5bY8J0bmNDAJd%252FGHxK%252FILBM4Jlb7AlosgJ8%252FZN4nznTA5UVomSa4dHgXoOC9WSqUMyCBlxfx%252FmBcivFv0Y21a6dV9UhVO5Sa2GvyLc8b4gW3QbqBB%252BFpuQ%252BvBgLEXtrvbBMULFUmLslq39C%252BvWyNWC9ZdVxA7EOMeuIBCSfH2xaj2yZRBuC8w%252Fk7nTI41beiwjE1MvE2aOfplN0Ywx4DSw%252B2G32g0fpMxIOodo4IpLIoGPCSsvIyg2MRuXNcuAOvg7x%252ByLesLliLcM%252FCr%252BNdDJKDfqkR5%252F5QPlghNXDRXwQcV%252FLQWM44O67kD2prBmpSpNxQakQ85EuvzmSpAjdwIqobC5VipsRD%252BEUW%252F5hqqUZTXIJk924xmkDL3Go6PWUc5OixMOSu3XkdGsIQw0ecB2g7KgGI7%252FBEkwWQBkRDcejYjIXTjULH8PzFbDfU6X2NN1mvBZUXAqIuZfY6OjdaV06XtU%252Fx8V07JC6N5YN4H1J3NBnp6nujYTD6S%252B5l7gCRhoCUomPMhO6YERhflynglsT2hyI3pu7k1ucC83n9dm1ypJXyLrvAzRI97LBq%252F3eb%7Cclp%3A2334524%7Ctkp%3ABFBMiIaYmt1f
Apple iPhone 8 Plus Smartphone 64GB CDMA & GSM Unlocked - Good,"IDR3,428,285.71",https://www.ebay.com/itm/154587266174?epid=19045610417&_trkparms=ispr%3D1&hash=item23fe1e7c7e:g:RjQAAOSwdb5dsmzR&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0IxorqCGYjjQ70CTh9GbanrpETkSFRFz8bpz8Ujd8mqvYIAMGu33cg6QkzXJd0O0Y2SezYRdPs4KvmgVVp%252FoUeBlr23%252Fvz6pLj0sZgl5nvMiCFY4Cxv8ei38RdaUtuIQj7x0p1qyKdN1RdWVoZSEmE89Z8IBhk0wrFZuzejZMYrc7E0xE1RVeBt%252Byi8ItoS1EPfedHvxb8akjcxEEZ65G8x3v%252BaeFfUc8ljDkInNcbQYvHpNNYkl2A%252BuCqV7CHisil4gtj0nfpWwHZIK2imfzJhUFUNrKykLEdiqMqco7ZJM83sFAKpR2MDx4MUbbYSxFCiEVVvIaSycQ%252BeRy7aUW3nmhh1xLykNOep7j%252BOysoLZeNyz6vMV7i6MuEMxjg%252BInrGIvqgld6sN%252Biv2qDk%252BZ3yL2Ct7b0371Ou8XXdTWlgV%252FTPxxcK2uRKaxpwUlE%252BNnmD7tqeff%252FFe%252BnfyP12evImMOs1XTA4jVv0TcMfTlHydza1cumX1K3PgydY2%252Bn8v%252BBVbA0pFEg3H2VrnYSwtzpYf56TT8S%252FbSXps7iFlXutQwknhMcz423Niz9RfJzMdoOdeWOML%252Fy5%252FkyKkSRb8t65%252BYAwKg4bGGehVmJ4uvBpd1KLJ%252FWpcpbpLOXDizR0OnK2eFwk4yRg1nqh%252BF89tXiAzFVCO56%252BRUjA6vdmNcTI4fx%252BWLNjQBKycHVtuJ2DKPz44640wIdAjNW9Nx870GnmTczxhUE54PSUf8565FleSjLUNgwQKvKyEITJ5u7voVwb1S0PTrLksPJEBMU7AgRTG1OD437FjJSlBGThoetoP%7Cclp%3A2334524%7Ctkp%3ABFBMiIaYmt1f
Apple iPhone SE - 64GB - Factory Unlocked - Good Condition,"IDR999,857.14",https://www.ebay.com/itm/144376410632?_trkparms=ispr%3D1&hash=item219d813208:g:OCgAAOSwcrph5ws4&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYkhI7cT1EOTV26Mm%252FIWauPvm50vNVm6Ltv4C1vCCBBaJmkLxowxx5hQNUg82%252BA0V1UmDl2rOoawZCa4pDT9Vh%252FN7BHO6wpDNRDyvGptc7GrdNfGewgLafT6GPDt0ctMv8bV8SdzTKizczb3Kg%252F%252FAcWr7cc5TcytmDutpcPWFjebYhzaPlTjgrC9rufNKiouqiZ%252FbsoHsp64lPQ6g67rU65CE6uNtEvm%252FTD16rntBKCyjh1SAGONrUoqAfVmZ7M3R5Q4YWHCCaE8Q99NvUG6M1SLNxEGg4h9Ys57%252BDk%252BSXb8R97ojzfSebjlh%252F%252FLB7WP76W48SNrIzhq0BksGEL6Qi%252BZAd11V6xkWJQx1EYoObt8EL8krDYZLcfe6FPsSBCgzXeTYvXuAmTG98kff8TYyJ0UwtmadeiTbcdFoC9GmCk34Wq%252FzlDttMXSHmTCgoz36WLLkN2Zmuv2O%252BPNljLVhbTCIAMPO8mS6UF0HUwbFwMVU5eDNGmnkOzDWsD9f42J8pPg1mMo2Jifz2tTEPBpSmxg9FBuhDgrtgW6vyVNGHPFq%252BYsFsfZIJDIO5hMWcE0KKIS4npHZLo9AHuLr%252FulzsmSoPma9WcTwvNVHVWKN8Bg304AJJmeLJp9Jv26r22qdmQN4JD%252FgpjvIj2xXJjkj%252F6RkR%252FVpi1vVrb%252F3RaCy%252BBcWdP7srbHRtcSYHx%252F2EBE%252FaN0DG%252BL7I9pFGz2MKxyZx4mBVvGUfmij0xwj7DrOinKDsglUauej%252Fi%252FmPScmbMPnGhHXz3EUhc0ZeMi6sLhOKmKSJfsTYNdOautzs2b%252FU6UhD%7Cclp%3A2334524%7Ctkp%3ABFBMiIaYmt1f
Apple iPhone 11 64 / 128 / 256 All Colors - [Network Unlocked] - As New,"IDR7,184,314.29 to IDR9,045,000.00",https://www.ebay.com/itm/224673736008?hash=item344f992548:g:~NMAAOSwFo9hgkga
Apple iPhone XR 64 / 128 / 256GB Unlocked [ AU Seller ] Expr All colors - As New,"IDR5,220,257.14 to IDR5,737,114.29",https://www.ebay.com/itm/324780031100?hash=item4b9e65fc7c:g:YmgAAOSwu7RgSaHV
Apple iPhone 8 - 64GB - Factory Unlocked - Very Good Condition,"IDR2,557,000.00",https://www.ebay.com/itm/144193730919?epid=28036015462&_trkparms=ispr%3D1&hash=item21929db967:g:Pt0AAOSwHTdhOksc&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYktLci9BQ%252B8rodku8s6YrfE2XzpCBPQEBu85QiGn%252FA9NKhMkW5xrJQot6w%252FTgFAz%252B9mvfAciobzOobM4e%252BjlTyTcT%252BC0b9COYsHtvdtwdZcPlxX37utxJve1CHPQ7l1MXdX6dsxyQCOIgWVwhQwVMsH%252Fp2X%252FgKKK4zcV5Ev1piEXJTPRZfvO%252Bquyhtobe42rHktWxN1Z9uYVtt0jmy0OWcfirPAsYGFlq1728XUrSRJBeaGhA7EU8wV%252Bg1NkF3ukqILni349%252FKHZ8bIiJlrDnlXipHMhorIAg34Hck9YCP13Qx43K56tXFQSP760JQaPsg11Q7%252BAfZl%252BwHVRMtfi7H%252FUDXf%252FAdnZZ2%252FaMCHvS0iluieViGVgbftwc57AZkvZFfW9sG9xliYXAQ82telVyfd1bygJzjWIHZZY%252Fz6lA4TCzHDBVvLzMzZkm%252BbJJLmCDOVWmLmIV%252BV8%252BA1h3KeQ0iDMoP0g%252FzbZeixuMlmtp0V1v6rssmQ4wpjSSVAeJg%252BxNoGo%252FfupFwe%252F%252FqP%252FuZMLbP0IuO%252BBBA2f2%252FvSs2PobQvsY6YA9zNSXF9DRx07r%252FZo%252FxjudQ5w8U1BdVRwjptNJCZiGzhRJM%252FQ1qWdqr8rdLnptLBNHDJ%252BHX6vfEubvZMqgoFFcclj1k873r4HHnTiho9w%252FAI4%252FcgqLzg4aMUZcQ4Y%252F7dNCYaTwrdVszJi7oHR9wjEt8QMW%252BdGKjH9j8uHFmZSSrG1Hy8ZSX9YDwTDyHrzGtcyvvHgViSs9vS4fG3TwfcN5XDYCfjFSyE0835iRpHh58dPS6N9ssfSlbNhWZ9Y9%7Cclp%3A2334524%7Ctkp%3ABFBMiIaYmt1f
Apple iPhone 11 Pro Max A2161 ATT T-Mobile Verizon Factory Unlocked - VERY GOOD,"IDR9,414,285.71 to IDR10,128,571.43",https://www.ebay.com/itm/255107476973?epid=11037566785&_trkparms=ispr%3D1&hash=item3b65972ded:g:J9YAAOSwHkhh1hIr&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dj5VZn5Gf1K%252BIfSBa%252BxMHI6YI3SAKNAWPiXK44X6%252F07GjyBuJdRLfC%252FOWIXr5j%252FTerafnwCzPJkZNc2wTsGOws%252BK1%252FJ8EYVo7mLRBin5u5CvIY9iAfFXqem3jnTY2GTWxt42qShUjjLv258ZgAGwfZ1vyXReXh2B6bhk8%252FUxXBj5yELUda4FHtfM9A0bvER7YT2B%252BVmqC7M1HBFKF9P0WWCfWtUP05mtQc2nODNA6uFU20nwoCbwUF0I5xdzvTDKpSvNKN1op8iCDcneZPac0TknI%252BPc4bdiOAHJXruSvJECA2Fq1N3%252FkcPLKirzY6suQMPQfQsaMCVXdOCdYH8Xum%252BRSlcRv1MhPDPgye%252B%252BRbqNRTCPlJBwGys2TaiGBfOq0IXVGsnCZIoRxJt6mx9grhpfAM%252BU%252FiQaDi94urJtLc6pKqWM%252F3CFovv%252FxYppWZCKDHhnUX%252BSxKuvkSWT8ELbtw6FLRcjGX8wTQc0MTxBWG%252BUbYYYRcfW35u%252BizI9Lo4XkvZxzz%252BZa3vPgZ6bb4CI2wYp6jjbhzj7fk1xipF99WpNZBI4reeCFMJk1EiVWE1g0%252Bw04kyZFJaGtdqz1lF%252FO4L7xL95of3e7a2vETxgY9deD%252BXsHS3xg55%252BfxOUCiF7E03Yi3XlOxOZIy1i53Pe8lKeTl8M%252BeOAdBKZcS7st%252B9RrKaGcVIcXzvp69y71CQEWXzav9RP77aSBZ%252BedBuZC2uJJSO898o%252BDw7iLnwPjBD5MBZxaGeuE5O80XrThylL7WmKzIdKuEyIR%252B1f4ShBqw7PM2Q9ll629G5aDbOksRp8%7Cclp%3A2334524%7Ctkp%3ABFBMmKaYmt1f
Apple iPhone 11 - 64GB - Factory Unlocked - Excellent Condition,"IDR5,714,142.86",https://www.ebay.com/itm/124894924869?epid=6034218704&_trkparms=ispr%3D1&hash=item1d14515045:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuMwvh6p2nbSlu0B76BJhP5DAPRkvf1O%252BMgZv1r%252BrSPrvk46CRksMgKD0wRFgeuWKNi3dvU23J6%252BFBrmQ5u42X%252FFxHe%252FemRa0e32TlRTjmxDrcXTukqnmR8BhIgH0tc6t9EFoq0rtLYCagEJ%252BTKvI5oDVIuf%252BhR0jRkapXNsdzVHo6gB%252BkmFGt3Gesp9zkQ9GrVqajTbP4QEqAdE0%252FfoOZU9oRKU9VEFqRwmtpDwP5Sr4EsOOVfs4B4ez0MYVo%252FbF2gCwUvSWmpG6NuCaxeGe%252BNImtQzE2WndENrfk5mAO24Fptk%252BiQKGYLIO6boB%252BX3CxABbBn2kUp2gOKcvlF7BoSnPqzb25LfybtlgRFJGHwkVtrBrYSNQLYU1bG%252BhmwS3F5k4TurfJ%252B4Gz2k9y1s9pl4C6f%252FRWmEhM%252BKr1Mp3CFzhH219mDWKH7OB%252B3FFQSvAQ8APDZO6iiWuyUfjRo4Q4bR%252Fma0g%252ByqO71tju3ANm2xNIVzlVjSXzIOKTidqZl2Bc9nkcCJqmLlrWT24JCUEyfo2AalAkw6LaNH2Iq9b8kzIJcGl5FzEHKvFE0PWlCexDgOauef15I%252BRTmUEk2pyw4yaaWU9ddLvFRHbahh5WjWWD61tlUKrrN92kSMMMfcRejqOrpIOmZc4doesnTp1EuAjBz2MFlI43jznTcU65C0ta0da1qV99Uf8vs5TpXgFhU0aaz48%252BLV%252FecJHF%252FJQADWxibIY4anlAll%252FAt0gHB486VOXA4QePZsFUOtDkOfhUwO6nKglfX5r6Nb2gFfXoIJdA9Op9kO9E4ycRS2jrlk%7Cclp%3A2334524%7Ctkp%3ABFBMmKaYmt1f
Apple iPhone X - 64GB - Factory Unlocked - Excellent Condition,"IDR3,999,857.14",https://www.ebay.com/itm/124893317985?epid=241957274&_trkparms=ispr%3D1&hash=item1d1438cb61:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuaWkEpw8EyNMdoY82UwtNzQLAfnnltOrrmwR2rB56IN7%252BH%252BQcML1xs2BUlzLbpokqew43kyuVbrwBKfuRCXTKicDngJFA7RhCdurUVSe1CoT9vF2GT7zdNkAuTEMOHXU2acgj49GMK6VxiW6CUNznO%252Bw0FQJrSmKFRqpHc5AAQlW0KczpLrIeARnq8ESkvbOs0da0G%252FCHnFgviBnwJ73%252FVJ8WGECCF%252BbOO%252FuQWduqlwye3pTYN2fxQEgGa1yORbHXzNUjqxbT8u8nMqz0dsslK43rYJjifRYk%252FyXpRDRZmYSk8OE9lfvYpdbXNZghoH%252BKW2nsVACa1K6olv3%252BK0G26mfdreLNM%252FAM%252FjPhDW6E0MlcB9W42mmHH1J7mbTm%252FK6tCmMpZKezXyw%252BeA3xA1d5KMKj98nMABdAfNwOb0%252BkaA18EVofnB78mOt40NzoMD1ROvjORdezONcwzsSqfXvxBPTxiayOB%252BWse5KKF3k%252B51wJs0mFDPlqHNlEEO1lxORbJMj32vF4VdvHrLd8zFWfLqC4Uu%252FutLVjqO2oQP0h%252F5D8Nnxgy%252BODiZcjaev1jNNjfNJhQR%252FpK8EHaBRC9BmpIiF7LfJAc3cbdRqQzVPyJhn4sHI4j6H8Ks2Kv5hU9soIRA1qoER1v%252FD7efjfrgbxztav1%252FxDz631CfGr0q07EjGuc%252BENL%252Fcx16S2cgtAiISDxCSkftsEbkvSNDJJrfCJVwtQw68Z0QSJqdiRqh8dNvsFbJtetGEy9SX8ypmdio0NVsTQlGWWqlOPb83yIeP5vV1hBFVt2eDYTrwiPVGr0%252F%7Cclp%3A2334524%7Ctkp%3ABFBMmKaYmt1f
Apple iPhone X - 256GB - Factory Unlocked - Very Good Condition,"IDR4,357,000.00",https://www.ebay.com/itm/124893349756?epid=21043065579&_trkparms=ispr%3D1&hash=item1d1439477c:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnmxlWPmfeQOve7CL2L3pGLAbKc3JPeBbxJooJn9flZZ5YCt%252BM93EpYwrTCYwcY6xiRjomdVxFh%252FOZpCRvRblLthdn9CYGxnpw8VIL0n4gqfk55XwP%252BJN71NLPQGB2doTTOzVIl1R1lKKQSBg29p3NEgxhuFfMuWMvOAfoXBBiim%252BhijZpK7VuPw8sV677CtUmQqXjwThkQJUjTWwJAgxcZ1wDaIqr0ueUFBIPI0LHWOUdFuuxhxtoWwQUMJXV1j5zbmSZF3ZTSKlNweLjecZVfL%252BF7HWymHeo1%252B%252BhoFjV5b6RvngvqX1%252FJyIucQCJgOwINo2ZQ86q2d249Bl6%252BEVcK%252F80GaGjBeYbvFi6cwFf2uU9Az4jRECknX6XN%252BZA3F6oPMubhpMtbh3TCdI7qiqO9NsvnXx9FlKdzUS5Siz%252BlwR8E9a9zOefdJT2kvs3TK4vLewSABy8WKJS0GDHka2pDio5iUqCwTa2K0j8ykgaRaBhh34qkyUFKrn%252BQm2PfYqLIg2uF2S7Ep%252FgvlhDQ8804YXl85%252FMGjsgIJANVhuqLgc4xd%252Fispy2s6Vs7TE61Z1Evj9QeYJvSVMQMsuyEC9I7OEG7oVCz%252BYC6iqub2yoSrFG%252FnpWF89TBUX%252Fo%252Fz3kmMiESvrn4%252BNl%252B3sLqCYtw2dzIANfG1xEjsYtYhgxkACUE%252B8MxNaNP9vSb5LMr%252FjZPykeu32cQDjqt%252FZJYfCkM8BKxM7FJw2sSj8z3PF9R2MBp%252BRE0Eo8HoQpeN27oNIeiWLsKlGwPHAl1XE%252FKCqhZdbuUyBGF4gfjohAlBoRAPLOIF%7Cclp%3A2334524%7Ctkp%3ABFBMmKaYmt1f
Apple iPhone SE 32GB Silver White Unlocked 4G LTE UK Seller - Grade A+ Pristine,"IDR1,748,553.13",https://www.ebay.com/itm/353781283671?epid=20033655842&hash=item525f01fb57:g:CWEAAOSwUU9hnTMO
